Rank,Realization,Year,Week,RJLWestWTPdem,DJLWestWTPdem,OJLWestWTPdem
0,5,28,3,18.48,69.3,9.04134
0,5,28,4,16.6215,69.3,10.3522
0,5,28,5,16.9567,69.2348,10.816
0,5,28,6,16.577,69.3,10.2982
0,5,28,7,16.9036,69.3,10.0753
0,5,28,8,18.48,63.7751,10.012
0,5,28,9,18.48,69.3,10.0187
0,5,28,10,18.48,69.3,8.82666
0,5,28,11,16.8998,69.3,8.38114
0,5,28,12,18.48,69.3,10.5244
0,5,28,13,17.7457,69.3,10.074
0,5,28,14,15.7578,69.3,8.70574
0,5,28,15,18.0359,69.3,10.2252
0,5,28,16,16.8003,69.3,9.08022
0,5,28,17,17.5437,69.3,12.8449
0,5,28,18,15.2567,69.3,9.78281
0,5,28,19,18.48,69.3,9.76267
0,5,28,20,15.0505,69.3,11.9931
0,5,28,21,18.48,69.3,10.8381
0,5,28,22,18.48,69.3,14.2153
0,5,28,23,18.48,69.3,14.1834
0,5,28,24,18.48,69.3,11.8541
0,5,28,25,18.48,69.3,11.8058
0,5,28,26,18.48,69.3,14.6286
0,5,28,27,18.48,69.3,13.9962
0,5,28,28,17.8542,69.3,13.7552
0,5,28,29,18.48,69.3,14.2759
0,5,28,30,18.48,69.3,13.2787
0,5,28,31,18.48,69.3,15.2145
0,5,28,32,18.48,69.3,12.8012
0,5,28,33,18.48,69.3,16.0815
0,5,28,34,18.48,69.3,13.6312
0,5,28,35,18.48,69.3,14.4322
0,5,28,36,18.2737,69.3,14.4932
0,5,28,37,18.2477,69.3,16.5908
0,5,28,38,17.7747,69.3,16.1491
0,5,28,39,18.48,69.3,15.3208
0,5,28,40,18.48,69.3,15.9391
0,5,28,41,18.48,69.3,15.255
0,5,28,42,18.48,69.3,16.5644
0,5,28,43,18.48,69.3,15.4212
0,5,28,44,18.3724,69.3,14.4342
0,5,28,45,18.48,69.3,15.3261
0,5,28,46,18.48,69.3,15.3076
0,5,28,47,15.4593,69.3,14.0891
0,5,28,48,18.48,69.3,13.9209
0,5,28,49,18.48,69.3,16.475
0,5,28,50,18.1883,69.3,15.138
0,5,28,51,16.7167,69.3,12.574
0,5,28,52,23.76,89.1,16.99
0,5,29,1,16.337,69.3,11.3003
0,5,29,2,17.6332,69.3,11.1654
0,5,29,3,18.1324,69.3,11.358
0,5,29,4,17.3934,69.3,10.267
0,5,29,5,16.6473,69.3,11.6916
0,5,29,6,14.9419,69.3,11.5375
0,5,29,7,13.1649,69.3,10.4852
0,5,29,8,18.48,69.3,10.9262
0,5,29,9,17.5702,69.3,11.7967
0,5,29,10,17.9696,69.3,11.0247
0,5,29,11,18.48,69.3,11.0458
0,5,29,12,17.4322,69.3,10.5896
0,5,29,13,16.5123,69.3,10.5754
0,5,29,14,16.8048,69.3,10.2709
0,5,29,15,17.6413,69.3,10.9854
0,5,29,16,15.71,69.3,11.0628
0,5,29,17,18.48,69.3,9.45995
0,5,29,18,18.48,69.3,11.5886
0,5,29,19,18.48,69.3,11.5517
0,5,29,20,18.48,69.3,10.8551
0,5,29,21,17.0665,69.3,12.0544
0,5,29,22,18.48,69.3,9.98772
0,5,29,23,17.1033,69.3,9.4686
0,5,29,24,18.48,69.3,11.0218
0,5,29,25,15.0161,69.3,11.7179
0,5,29,26,17.9596,69.3,11.1024
0,5,29,27,18.48,69.3,12.097
0,5,29,28,18.48,69.3,14.1357
0,5,29,29,18.48,69.3,12.561
0,5,29,30,18.48,69.3,12.4279
0,5,29,31,14.3823,69.3,11.6183
0,5,29,32,18.4453,69.3,9.31158
0,5,29,33,18.0212,69.3,13.3177
0,5,29,34,18.48,69.3,14.2537
0,5,29,35,18.48,69.3,13.6208
0,5,29,36,18.1563,69.3,13.3033
0,5,29,37,18.48,69.3,13.4683
0,5,29,38,18.48,69.3,13.5164
0,5,29,39,18.48,69.3,13.277
0,5,29,40,16.335,69.3,12.575
0,5,29,41,18.48,69.3,11.9505
0,5,29,42,17.6511,69.3,11.1927
0,5,29,43,18.48,69.3,11.6961
0,5,29,44,18.48,69.3,11.7789
0,5,29,45,18.4206,69.3,11.5476
0,5,29,46,15.2474,69.3,10.7965
0,5,29,47,13.4399,69.3,11.2795
0,5,29,48,13.6417,69.3,10.7189
0,5,29,49,15.7668,69.3,10.2972
0,5,29,50,13.8092,69.3,9.66633
0,5,29,51,16.5229,69.3,8.94634
0,5,29,52,19.5224,65.2236,10.6796
0,5,30,1,17.0326,67.2774,8.84295
0,5,30,2,18.1302,69.3,9.40177
0,5,30,3,18.0237,69.3,10.0801
0,5,30,4,17.5445,69.3,10.0598
0,5,30,5,16.2802,69.3,9.75552
0,5,30,6,18.48,69.3,9.79195
0,5,30,7,17.5761,69.3,9.96077
0,5,30,8,17.9688,69.3,9.19897
0,5,30,9,18.48,69.3,9.19564
0,5,30,10,16.5289,69.3,8.85669
0,5,30,11,18.1689,69.3,9.30971
0,5,30,12,16.346,63.5402,9.24601
0,5,30,13,17.5801,69.3,8.8887
0,5,30,14,18.48,69.3,8.73695
0,5,30,15,18.48,69.3,7.09394
0,5,30,16,15.3147,69.3,10.8827
0,5,30,17,18.48,69.3,9.70368
0,5,30,18,17.618,69.3,9.30814
0,5,30,19,17.0152,69.3,9.29352
0,5,30,20,15.2697,69.3,11.3894
0,5,30,21,18.48,69.3,12.4925
0,5,30,22,14.1667,69.3,10.9226
0,5,30,23,18.48,69.3,12.9568
0,5,30,24,18.4432,69.3,13.4024
0,5,30,25,18.48,69.3,12.5164
0,5,30,26,18.48,69.3,11.2458
0,5,30,27,18.48,69.3,11.0672
0,5,30,28,18.48,69.3,11.5759
0,5,30,29,18.48,69.3,11.7312
0,5,30,30,18.48,69.3,11.4481
0,5,30,31,18.48,69.3,12.9352
0,5,30,32,18.48,69.3,12.4117
0,5,30,33,18.48,69.3,11.3692
0,5,30,34,18.48,69.3,12.776
0,5,30,35,18.48,69.3,11.8224
0,5,30,36,18.48,69.3,11.4047
0,5,30,37,17.2408,69.3,11.8724
0,5,30,38,18.48,69.3,11.4111
0,5,30,39,16.7752,69.3,13.6982
0,5,30,40,16.8296,69.3,13.3815
0,5,30,41,17.5902,69.3,12.6294
0,5,30,42,16.5425,69.3,11.5785
0,5,30,43,18.1665,69.3,12.4161
0,5,30,44,15.4918,69.3,12.7608
0,5,30,45,15.2046,69.3,11.5402
0,5,30,46,13.0194,69.3,11.2141
0,5,30,47,18.397,69.3,11.0565
0,5,30,48,18.48,69.3,10.5276
0,5,30,49,18.0886,67.8522,10.1243
0,5,30,50,16.9151,69.3,10.2766
0,5,30,51,16.6679,68.694,8.17252
0,5,30,52,18.4858,79.2,10.175
0,5,31,1,18.1238,68.9326,8.58437
0,5,31,2,17.6552,73.0277,9.46341
0,5,31,3,16.0324,61.7706,8.60812
0,5,31,4,17.6533,72.5142,8.58298
0,5,31,5,18.6575,75.5636,9.3541
0,5,31,6,17.4079,74.3603,9.31657
0,5,31,7,18.4915,74.4113,9.53924
0,5,31,8,18.5131,74.2846,9.18356
0,5,31,9,16.5437,77.3219,9.57932
0,5,31,10,16.0171,79.5531,8.09422
0,5,31,11,16.8802,73.0339,8.71077
0,5,31,12,16.7722,72.7582,9.19229
0,5,31,13,18.0438,80.6725,9.43844
0,5,31,14,19.3837,79.3689,9.7885
0,5,31,15,19.3219,81.9345,9.54975
0,5,31,16,19.4915,80.3904,11.4948
0,5,31,17,19.1767,84.2121,10.4824
0,5,31,18,21.6039,81.9182,8.70717
0,5,31,19,18.2881,74.5332,11.1506
0,5,31,20,17.9559,78.0031,9.76756
0,5,31,21,17.3055,103.458,8.98049
0,5,31,22,28.028,82.2784,10.3311
0,5,31,23,24.4578,84.2207,11.8464
0,5,31,24,20.3975,94.338,11.0833
0,5,31,25,22.8148,103.082,9.29499
0,5,31,26,20.8951,94.2542,13.1714
0,5,31,27,25.2921,76.4071,12.1612
0,5,31,28,20.505,101.886,11.898
0,5,31,29,25.7877,105.02,9.85998
0,5,31,30,24.3072,111.017,12.7107
0,5,31,31,20.5755,105.254,13.5437
0,5,31,32,20.312,99.0716,11.387
0,5,31,33,26.2835,91.0519,12.2652
0,5,31,34,21.7086,105.386,11.7964
0,5,31,35,22.5665,108.477,12.289
0,5,31,36,20.3949,113.4,11.8341
0,5,31,37,24.298,113.4,12.2747
0,5,31,38,18.944,112.466,12.009
0,5,31,39,19.1317,113.4,14.7545
0,5,31,40,24.1485,113.4,11.6537
0,5,31,41,19.8487,113.4,12.7772
0,5,31,42,19.2497,113.4,10.7807
0,5,31,43,21.938,113.4,10.9286
0,5,31,44,17.5582,113.4,12.1527
0,5,31,45,15.4767,113.4,11.7603
0,5,31,46,14.5129,113.4,11.6201
0,5,31,47,19.3391,113.4,10.0466
0,5,31,48,18.4826,113.4,11.1723
0,5,31,49,21.5658,104.776,11.1979
0,5,31,50,20.0942,103.819,10.5902
0,5,31,51,13.636,72.3197,8.80397
0,5,31,52,13.3107,94.4622,10.1143
0,5,32,1,14.7862,72.0008,8.33889
0,5,32,2,17.1217,71.6467,9.85844
0,5,32,3,16.9704,76.6554,8.83714
0,5,32,4,17.2572,79.4415,8.91027
0,5,32,5,19.4154,78.3903,8.93416
0,5,32,6,19.0845,74.8358,8.43
0,5,32,7,18.9518,66.0389,8.9297
0,5,32,8,19.7195,83.2301,9.296
0,5,32,9,20.3702,76.5838,7.92628
0,5,32,10,15.7546,69.1202,7.86625
0,5,32,11,17.463,77.7028,7.45208
0,5,32,12,17.7379,79.6198,9.08343
0,5,32,13,18.6109,76.8583,8.76144
0,5,32,14,18.8484,75.9319,8.29602
0,5,32,15,18.2886,74.197,8.95308
0,5,32,16,20.5189,80.8654,8.2071
0,5,32,17,19.0972,82.9619,9.70358
0,5,32,18,20.0812,90.472,8.97086
0,5,32,19,19.0521,83.9148,8.91329
0,5,32,20,13.6306,84.5063,11.0037
0,5,32,21,26.9002,86.5058,8.26292
0,5,32,22,15.9018,74.9953,9.06251
0,5,32,23,17.2409,91.4405,11.3617
0,5,32,24,22.6811,90.4874,9.89964
0,5,32,25,25.1085,96.4072,13.3073
0,5,32,26,23.4107,84.4594,12.1376
0,5,32,27,22.0842,96.0689,10.7627
0,5,32,28,23.3137,99.705,13.7529
0,5,32,29,20.948,94.2525,12.1933
0,5,32,30,24.2331,95.6253,11.1143
0,5,32,31,25.6277,104.359,10.6413
0,5,32,32,21.3635,102.532,11.9885
0,5,32,33,20.4206,99.4238,10.9017
0,5,32,34,21.8579,104.355,11.0267
0,5,32,35,19.596,92.7562,12.3497
0,5,32,36,20.4206,103.972,11.3822
0,5,32,37,18.9394,91.8804,10.4506
0,5,32,38,17.4968,97.3592,10.8114
0,5,32,39,17.6326,103.11,9.6394
0,5,32,40,23.2293,110.583,11.6615
0,5,32,41,23.9287,95.3541,10.4284
0,5,32,42,23.6506,101.436,10.5226
0,5,32,43,18.3949,107.042,10.5282
0,5,32,44,23.3073,104.298,11.9101
0,5,32,45,21.0296,109.548,11.3259
0,5,32,46,21.8239,113.4,9.88649
0,5,32,47,17.9634,92.721,11.4541
0,5,32,48,20.1642,108.519,7.46654
0,5,32,49,19.466,113.4,10.1133
0,5,32,50,22.4701,113.4,10.3382
0,5,32,51,17.9607,113.4,11.2856
0,5,32,52,16.044,145.8,12.7978
0,5,33,1,18.4212,105.754,9.12833
0,5,33,2,14.6041,94.0045,10.1112
0,5,33,3,14.6956,104.266,10.8076
0,5,33,4,15.2714,90.4433,10.2742
0,5,33,5,21.1118,86.8099,9.72278
0,5,33,6,19.6168,81.1583,9.25223
0,5,33,7,15.4284,84.2998,9.43919
0,5,33,8,19.8927,81.7808,9.48916
0,5,33,9,20.9367,77.0424,8.71422
0,5,33,10,18.6462,74.085,9.05552
0,5,33,11,20.0056,84.1793,8.61158
0,5,33,12,18.3686,78.4432,8.07417
0,5,33,13,17.4256,78.4269,8.36551
0,5,33,14,18.4392,78.0697,9.07436
0,5,33,15,18.9761,78.2599,9.01836
0,5,33,16,13.6921,82.8815,9.10219
0,5,33,17,21.4653,79.8489,7.60692
0,5,33,18,20.7251,81.696,9.89422
0,5,33,19,16.5073,77.7607,10.4192
0,5,33,20,19.8709,81.3436,9.63764
0,5,33,21,22.417,113.4,8.7849
0,5,33,22,23.2668,73.6901,8.06937
0,5,33,23,25.9552,92.0248,7.65159
0,5,33,24,20.6636,83.9135,7.95746
0,5,33,25,30.24,97.9952,9.50526
0,5,33,26,19.7321,98.0499,8.82363
0,5,33,27,27.2835,88.4569,10.4737
0,5,33,28,25.897,96.7221,10.6712
0,5,33,29,26.767,94.1148,10.6064
0,5,33,30,23.6358,97.4248,9.84377
0,5,33,31,27.7454,92.4753,9.69932
0,5,33,32,26.5544,87.2771,9.24004
0,5,33,33,23.4393,80.4405,10.3615
0,5,33,34,20.5733,92.7577,10.9526
0,5,33,35,16.8068,81.4666,11.4413
0,5,33,36,22.9528,85.911,10.927
0,5,33,37,21.4323,109.679,11.2728
0,5,33,38,19.3359,100.623,11.8568
0,5,33,39,19.3494,101.348,11.6639
0,5,33,40,18.8784,86.7179,9.9254
0,5,33,41,20.2285,84.7081,9.70491
0,5,33,42,20.4604,94.7175,8.81337
0,5,33,43,19.8568,98.9461,9.79427
0,5,33,44,19.1708,86.8145,10.0205
0,5,33,45,17.4794,93.5865,9.78019
0,5,33,46,13.1017,97.8616,9.22325
0,5,33,47,12.2761,94.0418,9.17254
0,5,33,48,13.2929,82.3089,7.74151
0,5,33,49,17.7246,96.7567,8.4673
0,5,33,50,18.1026,102.112,9.70738
0,5,33,51,14.0277,110.316,8.48029
0,5,33,52,17.9368,129.6,9.74712
0,5,34,1,15.5872,94.5977,8.96578
0,5,34,2,17.0861,108.274,8.92041
0,5,34,3,17.1056,113.4,9.8684
0,5,34,4,14.3154,108.678,9.8051
0,5,34,5,16.2476,104.048,9.82685
0,5,34,6,15.0261,110.741,8.87864
0,5,34,7,16.4666,111.491,9.97464
0,5,34,8,21.5887,83.3635,9.88681
0,5,34,9,20.7876,77.4426,9.8216
0,5,34,10,21.0428,75.5802,8.52351
0,5,34,11,17.3951,72.5409,7.80554
0,5,34,12,19.1555,80.0346,8.70731
0,5,34,13,18.7124,78.4884,7.65281
0,5,34,14,18.7376,68.5962,9.0194
0,5,34,15,16.509,83.785,8.74326
0,5,34,16,20.2149,87.0483,9.82693
0,5,34,17,21.5555,83.8425,9.41131
0,5,34,18,19.4493,79.5913,8.68639
0,5,34,19,14.2659,79.3763,9.94454
0,5,34,20,14.2099,84.4238,11.2023
0,5,34,21,17.1171,96.812,11.8328
0,5,34,22,22.3774,108.728,9.89651
0,5,34,23,23.4597,112.931,11.6005
0,5,34,24,20.6013,101.68,9.86728
0,5,34,25,30.24,113.4,11.633
0,5,34,26,22.5879,113.4,12.4951
0,5,34,27,22.761,92.1184,11.0319
0,5,34,28,27.2941,108.334,11.3166
0,5,34,29,26.2452,104.042,12.6078
0,5,34,30,21.1802,100.268,12.0666
0,5,34,31,24.345,95.8211,10.3557
0,5,34,32,25.0616,93.4663,11.376
0,5,34,33,18.7328,96.8498,10.8268
0,5,34,34,25.2608,94.7088,11.2019
0,5,34,35,20.4955,113.4,11.6535
0,5,34,36,17.0413,91.1412,10.7947
0,5,34,37,20.1036,89.522,10.0798
0,5,34,38,22.6241,107.442,12.8852
0,5,34,39,19.9693,113.4,11.3225
0,5,34,40,24.1274,110.123,10.1094
0,5,34,41,21.3935,102.188,12.0956
0,5,34,42,23.2251,96.7467,11.3465
0,5,34,43,20.7456,97.7683,11.9383
0,5,34,44,20.5207,102.456,10.0368
0,5,34,45,22.0387,103.558,10.6918
0,5,34,46,18.6436,84.4662,11.6938
0,5,34,47,16.09,78.1015,9.97267
0,5,34,48,18.9345,71.1267,8.4333
0,5,34,49,19.0956,72.6808,8.28493
0,5,34,50,18.1418,76.1218,7.67498
0,5,34,51,17.3792,77.5628,7.57067
0,5,34,52,18.5368,77.9299,9.12236
0,5,35,1,18.9399,77.2631,6.12223
0,5,35,2,18.542,80.7398,8.55528
0,5,35,3,18.7319,77.6937,8.05421
0,5,35,4,20.4805,84.222,8.44968
0,5,35,5,18.7161,80.4414,8.07511
0,5,35,6,17.4598,80.0903,7.65275
0,5,35,7,18.1564,84.3041,7.83499
0,5,35,8,18.4582,79.0067,8.19067
0,5,35,9,22.4106,76.2196,7.67032
0,5,35,10,19.3039,78.8663,7.88154
0,5,35,11,20.9707,77.2082,7.66662
0,5,35,12,22.3176,85.7172,8.48347
0,5,35,13,17.7045,75.4207,8.04752
0,5,35,14,18.0144,80.8775,7.84535
0,5,35,15,19.3424,75.6272,8.30146
0,5,35,16,20.8218,81.789,7.6773
0,5,35,17,18.2012,69.0858,8.68023
0,5,35,18,22.1863,77.4808,7.52254
0,5,35,19,22.5711,98.3381,11.1278
0,5,35,20,18.3363,87.2183,8.62126
0,5,35,21,25.2089,88.619,8.50092
0,5,35,22,15.9389,89.1424,8.47146
0,5,35,23,24.7407,86.8106,10.0863
0,5,35,24,24.2737,100.244,8.72411
0,5,35,25,20.9769,90.7022,9.25328
0,5,35,26,27.1818,86.3292,9.62534
0,5,35,27,26.6657,92.7019,9.26591
0,5,35,28,19.2888,93.9884,11.2536
0,5,35,29,28.2791,101.742,9.37921
0,5,35,30,24.8685,108.327,10.1201
0,5,35,31,24.3571,97.9953,9.12472
0,5,35,32,28.6824,98.4932,10.2375
0,5,35,33,20.3037,92.2892,11.9681
0,5,35,34,23.5507,93.3177,12.0548
0,5,35,35,17.9478,97.3348,10.2882
0,5,35,36,24.0678,104.384,10.3701
0,5,35,37,23.9003,88.4914,9.90883
0,5,35,38,15.2023,88.372,10.0376
0,5,35,39,23.8434,93.9909,9.69864
0,5,35,40,20.8542,94.6168,9.31038
0,5,35,41,22.3832,89.8733,8.76492
0,5,35,42,23.7286,77.5568,9.19958
0,5,35,43,22.0196,85.3966,9.53695
0,5,35,44,22.0319,91.4611,8.65241
0,5,35,45,12.6798,84.6059,9.98452
0,5,35,46,16.0694,86.7794,9.91279
0,5,35,47,18.5476,75.8964,8.7943
0,5,35,48,20.4634,72.5713,8.40389
0,5,35,49,18.8975,72.734,8.72571
0,5,35,50,17.74,73.4337,8.65966
0,5,35,51,18.1601,79.1922,7.96931
0,5,35,52,18.5094,107.575,7.54866
0,5,36,1,18.5743,75.3066,6.92256
0,5,36,2,18.0417,72.8824,8.08555
0,5,36,3,15.5961,80.487,7.6718
0,5,36,4,19.449,80.5867,8.13202
0,5,36,5,20.4463,80.2286,8.71221
0,5,36,6,19.2074,79.7124,7.94952
0,5,36,7,19.0585,84.2098,7.96723
0,5,36,8,18.5314,76.8533,8.71486
0,5,36,9,20.9726,77.105,8.1121
0,5,36,10,16.305,79.0257,7.84453
0,5,36,11,20.5669,78.3936,8.05683
0,5,36,12,19.4496,69.6728,7.66042
0,5,36,13,18.2392,85.3414,8.11139
0,5,36,14,17.5616,89.4991,7.61846
0,5,36,15,18.1529,80.3127,8.05602
0,5,36,16,18.2225,85.8814,9.28814
0,5,36,17,22.6066,78.3754,9.62859
0,5,36,18,18.9059,86.2312,7.52137
0,5,36,19,21.1087,91.6372,7.75758
0,5,36,20,15.5393,92.7703,8.97896
0,5,36,21,23.2674,91.6307,9.23512
0,5,36,22,30.24,80.8668,9.11592
0,5,36,23,22.0253,107.82,8.76954
0,5,36,24,18.4519,92.4582,9.34219
0,5,36,25,25.709,101.254,8.92231
0,5,36,26,24.9528,97.2084,9.65896
0,5,36,27,19.3537,112.777,10.0049
0,5,36,28,30.1166,110.884,13.0145
0,5,36,29,25.5372,99.0886,11.3408
0,5,36,30,25.6593,86.9855,10.1374
0,5,36,31,24.7563,97.7653,9.96966
0,5,36,32,28.7622,92.4863,10.893
0,5,36,33,21.261,93.4998,10.109
0,5,36,34,19.0643,100.382,11.6914
0,5,36,35,19.3805,113.4,9.90576
0,5,36,36,18.279,97.9938,8.9484
0,5,36,37,24.3899,91.9155,10.3454
0,5,36,38,21.7585,99.0206,9.50344
0,5,36,39,20.1077,91.1153,10.4834
0,5,36,40,18.77,82.4192,10.371
0,5,36,41,18.6681,88.6186,9.59821
0,5,36,42,18.881,84.0824,9.61969
0,5,36,43,22.8187,89.9981,10.1405
0,5,36,44,14.9651,79.6169,9.31407
0,5,36,45,16.7805,72.967,9.54775
0,5,36,46,15.4977,91.4961,9.5347
0,5,36,47,18.1887,84.9802,9.061
0,5,36,48,17.3113,75.056,8.16181
0,5,36,49,15.1463,73.735,7.70352
0,5,36,50,15.9069,75.215,8.19837
0,5,36,51,18.6518,71.4517,7.04171
0,5,36,52,21.2528,92.8248,6.2506
0,5,37,1,19.7056,78.3892,7.29876
0,5,37,2,17.5744,76.1155,8.14807
0,5,37,3,18.5239,76.0072,8.2702
0,5,37,4,17.5582,85.5844,7.83137
0,5,37,5,18.0975,86.3148,8.29457
0,5,37,6,20.9806,73.1346,8.18296
0,5,37,7,17.3992,81.9564,8.38697
0,5,37,8,21.9667,81.2881,8.13604
0,5,37,9,21.7984,78.8282,7.15912
0,5,37,10,19.5741,77.5783,8.23419
0,5,37,11,20.9797,75.7437,7.82622
0,5,37,12,21.158,82.7608,8.21426
0,5,37,13,18.3389,88.6554,8.74787
0,5,37,14,17.1515,83.4964,8.18284
0,5,37,15,19.5443,82.4221,9.37431
0,5,37,16,20.5062,88.933,8.72363
0,5,37,17,15.2848,78.2955,9.22147
0,5,37,18,20.2258,76.2414,9.67774
0,5,37,19,20.6853,90.6717,10.4258
0,5,37,20,20.3202,87.2591,9.71212
0,5,37,21,24.5456,102.328,9.18353
0,5,37,22,27.3555,81.982,9.20338
0,5,37,23,30.24,95.8107,8.31668
0,5,37,24,30.1131,89.7679,11.2869
0,5,37,25,25.9691,97.2953,9.61741
0,5,37,26,21.5065,101.235,10.0601
0,5,37,27,25.807,85.5754,10.9106
0,5,37,28,23.8974,100.675,9.76307
0,5,37,29,22.9985,100.354,9.68965
0,5,37,30,25.0162,96.7727,9.91373
0,5,37,31,20.9681,93.2801,10.0288
0,5,37,32,18.5885,100.12,9.67835
0,5,37,33,21.5876,100.827,11.5085
0,5,37,34,23.6682,104.963,11.2808
0,5,37,35,20.1401,98.7047,11.0258
0,5,37,36,18.5715,99.3532,11.6744
0,5,37,37,24.5858,97.876,10.3952
0,5,37,38,18.3604,97.5808,11.7735
0,5,37,39,19.8132,89.0595,9.75881
0,5,37,40,17.2465,93.1775,10.8553
0,5,37,41,15.9642,98.5377,10.4358
0,5,37,42,20.2808,85.1729,10.1824
0,5,37,43,17.2735,86.2031,9.34408
0,5,37,44,22.4068,77.32,9.51745
0,5,37,45,15.3659,87.4509,9.41172
0,5,37,46,15.5589,73.3031,9.66814
0,5,37,47,16.3022,77.7482,7.96129
0,5,37,48,16.0861,78.8749,8.96338
0,5,37,49,17.3044,85.7512,8.58988
0,5,37,50,15.4273,79.2105,7.98333
0,5,37,51,18.6127,77.454,8.03824
0,5,37,52,17.9124,81.3662,9.92652
0,5,38,1,19.654,81.9613,6.74987
0,5,38,2,19.5722,76.8884,8.61932
0,5,38,3,18.0862,75.7979,8.12165
0,5,38,4,19.2399,76.8882,8.33912
0,5,38,5,19.8678,78.8817,8.56403
0,5,38,6,16.4737,85.0895,8.56844
0,5,38,7,19.9251,86.5589,8.28871
0,5,38,8,20.0931,85.1392,8.37807
0,5,38,9,23.1495,80.8822,8.22124
0,5,38,10,18.9032,80.1975,7.81056
0,5,38,11,19.9805,81.5565,6.94784
0,5,38,12,18.8759,71.2146,8.27918
0,5,38,13,20.1658,82.7099,8.2039
0,5,38,14,20.6958,85.4758,8.43534
0,5,38,15,19.4738,78.5222,5.69179
0,5,38,16,15.4219,88.3804,8.71248
0,5,38,17,18.0415,95.1524,9.69968
0,5,38,18,21.0484,96.4244,10.187
0,5,38,19,25.2055,102.846,9.80965
0,5,38,20,11.1826,91.1942,9.25269
0,5,38,21,16.7323,82.0958,9.11632
0,5,38,22,21.7614,92.8789,10.4428
0,5,38,23,25.8091,93.1829,8.86776
0,5,38,24,21.9947,92.7106,9.38665
0,5,38,25,21.2862,105.844,9.71407
0,5,38,26,25.8413,101.734,11.28
0,5,38,27,25.5948,110.883,10.2209
0,5,38,28,29.1292,101.62,12.0568
0,5,38,29,21.3755,99.0747,10.9547
0,5,38,30,25.3175,105.052,10.5647
0,5,38,31,24.4034,109.154,11.0769
0,5,38,32,25.152,89.7937,11.1732
0,5,38,33,21.0775,105.638,12.6298
0,5,38,34,23.7005,103.073,11.4725
0,5,38,35,21.7681,106.509,11.3254
0,5,38,36,28.519,113.4,12.4077
0,5,38,37,18.6548,113.4,12.3632
0,5,38,38,25.548,96.9011,10.1487
0,5,38,39,18.8434,113.4,12.4507
0,5,38,40,20.6674,109.983,11.4745
0,5,38,41,22.0467,95.6321,10.3439
0,5,38,42,19.3994,97.3247,9.77149
0,5,38,43,18.4885,84.2805,8.40386
0,5,38,44,15.5999,93.5799,10.4915
0,5,38,45,17.0291,87.3038,9.64049
0,5,38,46,19.4059,77.9536,10.2449
0,5,38,47,18.8077,82.8101,7.84803
0,5,38,48,19.9419,72.4992,7.23199
0,5,38,49,19.124,87.2251,8.76774
0,5,38,50,18.0819,84.8103,8.80799
0,5,38,51,19.3127,86.9879,8.04573
0,5,38,52,20.5235,75.1154,8.84582
0,5,39,1,20.5232,75.7074,7.64224
0,5,39,2,19.8153,80.8724,8.57932
0,5,39,3,19.4212,86.0132,7.68243
0,5,39,4,18.3444,81.5314,7.86956
0,5,39,5,22.1325,88.4255,8.63194
0,5,39,6,20.4691,68.7033,8.2591
0,5,39,7,20.03,81.8867,8.16244
0,5,39,8,20.2659,87.9292,7.9651
0,5,39,9,22.5043,78.373,7.51156
0,5,39,10,21.0606,80.626,8.32728
0,5,39,11,19.2902,84.053,8.30083
0,5,39,12,21.4598,78.7805,9.19101
0,5,39,13,19.0997,81.3699,7.81963
0,5,39,14,20.7125,83.0545,8.69111
0,5,39,15,20.7329,89.1365,7.66302
0,5,39,16,20.602,85.6067,8.14904
0,5,39,17,22.363,79.6687,9.25583
0,5,39,18,20.0102,99.1392,6.85365
0,5,39,19,18.2522,94.2403,10.4243
0,5,39,20,20.2459,87.9754,8.74518
0,5,39,21,20.3265,97.3102,10.9196
0,5,39,22,26.0042,98.164,11.3274
0,5,39,23,22.5214,85.4309,9.14363
0,5,39,24,23.9822,99.5651,8.35686
0,5,39,25,29.1793,96.4931,12.0413
0,5,39,26,24.4052,109.08,9.82467
0,5,39,27,24.2919,95.749,9.93596
0,5,39,28,23.5803,101.649,11.7627
0,5,39,29,26.8807,102.476,12.3886
0,5,39,30,24.4519,102.1,10.5806
0,5,39,31,25.7912,109.968,10.6933
0,5,39,32,22.1593,109.864,10.4591
0,5,39,33,21.537,113.4,10.62
0,5,39,34,28.5242,113.4,12.4972
0,5,39,35,23.1228,113.4,10.0103
0,5,39,36,20.7878,111.053,12.4532
0,5,39,37,20.6561,113.4,12.5468
0,5,39,38,30.1085,111.755,11.4561
0,5,39,39,26.5633,113.4,13.4534
0,5,39,40,28.2884,113.4,11.9248
0,5,39,41,25.3054,113.4,12.8587
0,5,39,42,30.24,113.4,11.0833
0,5,39,43,28.8344,113.4,10.4129
0,5,39,44,30.24,113.4,11.8153
0,5,39,45,22.4821,113.4,11.237
0,5,39,46,17.8476,111.29,10.977
0,5,39,47,23.6809,113.4,9.24799
0,5,39,48,23.3273,113.4,10.5422
0,5,39,49,26.4968,113.4,10.5267
0,5,39,50,23.9154,113.4,9.50749
0,5,39,51,22.9412,113.391,8.84774
0,5,39,52,21.7963,129.6,9.47077
0,5,40,1,22.816,113.4,8.64238
0,5,40,2,21.9366,106.243,8.82022
0,5,40,3,21.2178,113.4,9.32465
0,5,40,4,18.9584,105.183,9.06446
0,5,40,5,15.1965,89.697,8.83003
